chunk_id,document_id,text,source_file,title,document_type,effective_date,status,allowed_roles
112025_art_101,112025,"Điều 101. Chấm dứt hoạt động của văn phòng đại diện 
 1. Văn phòng đại diện chấm dứt hoạt động trong các trường hợp sau: 
 a) Theo đề nghị của doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm nước ngoài; 
 b) Khi doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm nước ngoài chấm dứt hoạt động; 
 c) Sau 30 ngày kể từ ngày hết thời hạn hoạt động mà không đề nghị gia hạn hoặc không được Bộ Tài chính gia hạn; 
 d) Doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm nước ngoài bị thu hồi Giấy phép; 
 đ) Văn phòng đại diện hoạt động sai mục đích hoặc không đúng với nội dung quy định trong giấy phép đặt văn phòng đại diện. 
 2. Để chấm dứt hoạt động của văn phòng đại diện, doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm nước ngoài phải nộp Bộ Tài chính 01 bộ hồ sơ bao gồm các tài liệu sau: 
 a) Văn bản đề nghị chấm dứt hoạt động theo mẫu do Bộ Tài chính quy định; 
 b) Các bằng chứng chứng minh đã hoàn thành nghĩa vụ với người lao động và các nghĩa vụ với các tổ chức, cá nhân khác tại Việt Nam; 
 c) Bản gốc Giấy phép đặt văn phòng đại diện; 
 d) Các giấy phép, quyết định có liên quan trong quá trình hoạt động của văn phòng đại diện. 
 3. Trong thời hạn 14 ngày làm việc, kể từ ngày nhận đủ hồ sơ hợp lệ, Bộ Tài chính có văn bản chấp thuận việc chấm dứt hoạt động của văn phòng đại diện. 
 4. Khi chấm dứt hoạt động, văn phòng đại diện của doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm nước ngoài phải thực hiện đầy đủ thủ tục và nghĩa vụ theo quy định pháp luật.",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_102,112025,"Điều 102. Báo cáo hoạt động 
 1. Văn phòng đại diện của doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm nước ngoài tại Việt Nam nộp Bộ Tài chính báo cáo định kỳ hoạt động của văn phòng theo hướng dẫn của Bộ Tài chính. 
 2. Trong thời hạn 30 ngày, kể từ thay đổi Trưởng văn phòng đại diện, địa điểm đặt trụ sở và người làm việc tại văn phòng đại diện, doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm nước ngoài thông báo cho Bộ Tài chính. Nội dung thông báo bao gồm các tài liệu sau: 
 a) Văn bản theo mẫu do Bộ Tài chính quy định; 
 b) Lý lịch, bản sao thẻ căn cước công dân, giấy chứng minh nhân dân, hộ chiếu hoặc giấy tờ chứng thực cá nhân hợp pháp khác theo quy định pháp luật đối với trường hợp thay đổi Trưởng văn phòng đại diện và người làm việc tại văn phòng đại diện; 
 c) Bằng chứng chứng minh quyền sử dụng địa điểm đặt văn phòng đại diện đối với trường hợp thay đổi địa điểm đặt văn phòng đại diện. 
 Chương VIII 
 QUỸ BẢO VỆ NGƯỜI ĐƯỢC BẢO HIỂM",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_103,112025,"Điều 103. Trích nộp Quỹ bảo vệ người được bảo hiểm 
 1. Doanh nghiệp bảo hiểm, chi nhánh nước ngoài (trừ doanh nghiệp tái bảo hiểm) phải trích nộp Quỹ bảo vệ người được bảo hiểm. 
 2. Trước ngày 30 tháng 4 hàng năm, Bộ Tài chính công bố mức trích nộp Quỹ bảo vệ người được bảo hiểm áp dụng cho năm tài chính. Mức trích nộp tối đa không vượt quá 0,3% tổng doanh thu phí bảo hiểm giữ lại của các hợp đồng bảo hiểm gốc trong năm tài chính trước liền kề của doanh nghiệp bảo hiểm, chi nhánh nước ngoài. 
 3. Trước ngày 30 tháng 6 hàng năm, doanh nghiệp bảo hiểm, chi nhánh nước ngoài trích nộp 50% số tiền phải nộp Quỹ của năm tài chính. Trước ngày 31 tháng 12 hàng năm, doanh nghiệp bảo hiểm, chi nhánh nước ngoài phải hoàn thành nghĩa vụ trích nộp Quỹ của năm tài chính. 
 4. Việc trích nộp được thực hiện đến khi quy mô của Quỹ bảo vệ người được bảo hiểm đạt 5% tổng tài sản đối với các doanh nghiệp bảo hiểm phi nhân thọ, doanh nghiệp bảo hiểm sức khỏe, chi nhánh nước ngoài và 3% tổng tài sản đối với các doanh nghiệp bảo hiểm nhân thọ.",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_104,112025,"Điều 104. Quản lý Quỹ bảo vệ người được bảo hiểm 
 1. Quỹ bảo vệ người được bảo hiểm được quản lý tập trung tại Bộ Tài chính và được hạch toán, quản lý, theo dõi riêng đối với từng loại hình bảo hiểm nhân thọ và bảo hiểm phi nhân thọ, bảo hiểm sức khỏe. Quỹ bảo vệ người được bảo hiểm có tư cách pháp nhân, có tài khoản và con dấu riêng. 
 2. Bộ Tài chính theo dõi việc trích nộp Quỹ bảo vệ người được bảo hiểm của các doanh nghiệp bảo hiểm, chi nhánh nước ngoài; quản lý và sử dụng Quỹ bảo vệ người được bảo hiểm bảo đảm an toàn vốn và đúng mục đích theo quy định tại Nghị định này và các quy định khác của pháp luật liên quan.",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_105,112025,"Điều 105. Nguyên tắc sử dụng Quỹ bảo vệ người được bảo hiểm 
 1. Quỹ bảo vệ người được bảo hiểm được sử dụng trong các trường hợp sau: 
 a) Trường hợp doanh nghiệp bảo hiểm, chi nhánh nước ngoài mất khả năng thanh toán và đã áp dụng các biện pháp khôi phục khả năng thanh toán nhưng vẫn không khắc phục được, doanh nghiệp bảo hiểm, chi nhánh nước ngoài được sử dụng Quỹ bảo vệ người được bảo hiểm theo quyết định của Bộ Tài chính về việc chấm dứt áp dụng các biện pháp khôi phục khả năng thanh toán; 
 b) Trường hợp doanh nghiệp bảo hiểm bị phá sản, Quỹ bảo vệ người được bảo hiểm được sử dụng kể từ thời điểm Thẩm phán ra quyết định tuyên bố doanh nghiệp bảo hiểm bị phá sản. 
 2. Quỹ bảo vệ người được bảo hiểm được sử dụng riêng cho loại hình bảo hiểm nhân thọ và phi nhân thọ, bảo hiểm sức khỏe. 
 3. Quỹ bảo vệ người được bảo hiểm được sử dụng để trả tiền bảo hiểm, giá trị hoàn lại; trả tiền bồi thường bảo hiểm; hoàn phí bảo hiểm theo quy định tại hợp đồng bảo hiểm theo đề nghị của doanh nghiệp bảo hiểm, chi nhánh nước ngoài mất khả năng thanh toán, doanh nghiệp bảo hiểm bị phá sản và thực hiện một lần đối với mỗi hồ sơ yêu cầu trả tiền bảo hiểm, trả giá trị hoàn lại, trả tiền bồi thường bảo hiểm hoặc hoàn phí bảo hiểm.",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_106,112025,"Điều 106. Nội dung chi của Quỹ bảo vệ người được bảo hiểm 
 1. Quỹ bảo vệ người được bảo hiểm được chi cho các nội dung sau: 
 a) Trả tiền bảo hiểm, trả giá trị hoàn lại, trả tiền bồi thường bảo hiểm hoặc hoàn phí bảo hiểm theo quy định tại hợp đồng bảo hiểm mà doanh nghiệp bảo hiểm, chi nhánh nước ngoài mất khả năng thanh toán tại thời điểm Bộ Tài chính có quyết định về việc chấm dứt áp dụng các biện pháp khôi phục khả năng thanh toán (đối với trường hợp doanh nghiệp bảo hiểm, chi nhánh nước ngoài mất khả năng thanh toán) hoặc tại thời điểm Thẩm phán ra quyết định tuyên bố doanh nghiệp bảo hiểm bị phá sản (đối với trường hợp doanh nghiệp bảo hiểm bị phá sản); 
 b) Chi quản lý Quỹ bảo vệ người được bảo hiểm, bao gồm chi lương, phụ cấp, chi phí mua sắm, sửa chữa tài sản, chi phí dịch vụ và các khoản chi khác. 
 2. Việc chi trả tiền từ Quỹ bảo vệ người được bảo hiểm được thực hiện, theo các nguyên tắc sau: 
 a) Quỹ chỉ chi trả đối với hợp đồng bảo hiểm gốc và chi trả một lần đối với mỗi hồ sơ yêu cầu trả tiền bảo hiểm, trả giá trị hoàn lại, trả tiền bồi thường bảo hiểm hoặc hoàn phí bảo hiểm; 
 b) Trường hợp chuyển giao hợp đồng bảo hiểm từ doanh nghiệp bảo hiểm, chi nhánh nước ngoài mất khả năng thanh toán, doanh nghiệp bảo hiểm bị phá sản cho doanh nghiệp bảo hiểm, chi nhánh nước ngoài khác, số tiền do Quỹ chi trả theo hạn mức quy định tại",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff""]"
112025_art_107,112025,"Điều 107 Nghị định này được chuyển trực tiếp cho doanh nghiệp bảo hiểm, chi nhánh nước ngoài nhận chuyển giao; 
 c) Trường hợp doanh nghiệp bảo hiểm, chi nhánh nước ngoài bị mất khả năng thanh toán, Quỹ chỉ chi trả phần chênh lệch giữa số tiền doanh nghiệp bảo hiểm, chi nhánh nước ngoài phải trả theo hợp đồng bảo hiểm và số tiền người được bảo hiểm được nhận từ doanh nghiệp bảo hiểm, chi nhánh nước ngoài; 
 d) Trường hợp doanh nghiệp bảo hiểm bị phá sản, Quỹ chỉ chi trả phần chênh lệch giữa số tiền doanh nghiệp bảo hiểm phải trả theo hợp đồng bảo hiểm và số tiền người được bảo hiểm được nhận theo quy định pháp luật về phá sản; 
 đ) Trường hợp người được bảo hiểm có nghĩa vụ trả nợ doanh nghiệp bảo hiểm, chi nhánh nước ngoài theo thỏa thuận tại hợp đồng bảo hiểm và quy định pháp luật, Quỹ chỉ chi trả phần chênh lệch giữa số tiền người được bảo hiểm được nhận theo hạn mức quy định tại",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff""]"
112025_art_108,112025,"Điều 108. Thủ tục chi trả từ Quỹ bảo vệ người được bảo hiểm 
 1. Doanh nghiệp bảo hiểm, chi nhánh nước ngoài có trách nhiệm gửi Bộ Tài chính 01 bộ hồ sơ bao gồm các tài liệu sau: 
 a) Văn bản đề nghị sử dụng Quỹ theo mẫu do Bộ Tài chính quy định; 
 b) Văn bản xác nhận của cơ quan có thẩm quyền về phương án phân chia giá trị tài sản của doanh nghiệp bảo hiểm đã được thực hiện xong (đối với trường hợp doanh nghiệp bảo hiểm bị phá sản); 
 c) Bảng thống kê danh sách người được bảo hiểm và các hồ sơ yêu cầu trả tiền bảo hiểm, giá trị hoàn lại; trả tiền bồi thường bảo hiểm; hoàn phí bảo hiểm theo thỏa thuận tại hợp đồng bảo hiểm mà doanh nghiệp bảo hiểm, chi nhánh nước ngoài không có khả năng thanh toán; các khoản phải thu bồi thường nhượng tái bảo hiểm; thu đòi người thứ ba tại thời điểm Bộ Tài chính có quyết định về việc chấm dứt áp dụng các biện pháp khôi phục khả năng thanh toán (đối với trường hợp doanh nghiệp bảo hiểm, chi nhánh nước ngoài mất khả năng thanh toán) hoặc tại thời điểm đã thực hiện xong phương án phân chia giá trị tài sản của doanh nghiệp (đối với trường hợp doanh nghiệp bảo hiểm bị phá sản). 
 2. Trong thời hạn 30 ngày, kể từ ngày nhận được đầy đủ hồ sơ theo quy định tại khoản 1 Điều này, Bộ Tài chính có trách nhiệm thực hiện các công việc sau: 
 a) Kiểm tra hồ sơ yêu cầu chi trả tiền bảo hiểm, giá trị hoàn lại; trả tiền bồi thường bảo hiểm; hoàn phí bảo hiểm của doanh nghiệp bảo hiểm, chi nhánh nước ngoài để xác định chính xác số tiền chi trả; 
 b) Xây dựng phương án chi trả tiền bảo hiểm, giá trị hoàn lại; trả tiền bồi thường; 
 c) Thông báo công khai việc chi trả cho người được bảo hiểm trên các báo hàng ngày (ít nhất trên một tờ báo trung ương hoặc một tờ báo địa phương nơi đặt trụ sở chính, các chi nhánh và địa điểm giao dịch của doanh nghiệp bảo hiểm, chi nhánh nước ngoài) bằng tiếng Việt trong 03 số liên tiếp, đồng thời niêm yết danh sách các đối tượng được chi trả tại trụ sở chính, các chi nhánh, địa điểm giao dịch của doanh nghiệp bảo hiểm, chi nhánh nước ngoài và trang thông tin điện tử của Bộ Tài chính, doanh nghiệp bảo hiểm, chi nhánh nước ngoài. Nội dung thông báo phải nêu rõ địa điểm, thời gian, phương thức chi trả tiền của Quỹ; 
 d) Thực hiện chi trả Quỹ. 
 3. Các đối tượng được Quỹ chi trả tiền bảo hiểm, giá trị hoàn lại; trả tiền bồi thường bảo hiểm; hoàn phí bảo hiểm phải đáp ứng các điều kiện sau: 
 a) Có tên trong bảng thống kê danh sách kèm theo hồ sơ đã được Bộ Tài chính quyết định chi trả; 
 b) Có các giấy tờ chứng minh quyền lợi hợp pháp đối với các khoản tiền chi trả của Quỹ bao gồm: Thẻ căn cước công dân, giấy chứng minh nhân dân, hộ chiếu hoặc các giấy tờ chứng thực cá nhân hợp pháp khác; hợp đồng bảo hiểm; giấy ủy quyền nhận tiền (nếu có).",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_109,112025,"Điều 109. Hoạt động đầu tư của Quỹ bảo vệ người được bảo hiểm 
 1. Nguồn tiền nhàn rỗi của Quỹ chỉ được thực hiện đầu tư tại Việt Nam để mua trái phiếu Chính phủ, trái phiếu doanh nghiệp được Chính phủ bảo lãnh, gửi tiền tại các ngân hàng thương mại. 
 2. Bộ Tài chính tự thực hiện hoặc ủy thác cho một tổ chức thực hiện đầu tư nguồn tiền nhàn rỗi của Quỹ. Trường hợp ủy thác đầu tư, tổ chức nhận ủy thác đầu tư phải được cơ quan có thẩm quyền cấp phép thực hiện hoạt động nhận ủy thác đầu tư phù hợp với nội dung nhận ủy thác đầu tư. 
 Chương IX 
 QUẢN LÝ GIÁM SÁT",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_111,112025,"Điều 111. Trách nhiệm của các bộ, cơ quan ngang bộ 
 Các bộ, cơ quan ngang bộ, trong phạm vi, nhiệm vụ, quyền hạn của mình có trách nhiệm: 
 1. Phối hợp với Bộ Tài chính trong việc xây dựng các chính sách, chế độ liên quan đến hoạt động kinh doanh bảo hiểm. 
 2. Phối hợp với Bộ Tài chính trong việc kiểm tra, giám sát việc thực hiện pháp luật về kinh doanh bảo hiểm và xử lý vi phạm pháp luật về kinh doanh bảo hiểm. 
 3. Thực hiện các nhiệm vụ khác thuộc thẩm quyền theo quy định pháp luật.",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_112,112025,"Điều 112. Trách nhiệm của Ủy ban nhân dân các tỉnh, thành phố trực thuộc trung ương 
 Ủy ban nhân dân các tỉnh, thành phố trực thuộc trung ương trong phạm vi, nhiệm vụ, quyền hạn của mình có trách nhiệm: 
 1. Giải quyết các thủ tục liên quan đến việc thành lập và hoạt động của doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm, Văn phòng đại diện của doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm nước ngoài tại Việt Nam trên địa bàn quản lý, sau khi đã được Bộ Tài chính cấp Giấy phép. 
 2. Phối hợp với Bộ Tài chính trong việc xử lý vi phạm pháp luật về kinh doanh bảo hiểm trong phạm vi địa bàn quản lý. 
 3. Thực hiện các nhiệm vụ khác theo quy định pháp luật. 
 Chương X 
 THANH TRA, KIỂM TRA VÀ XỬ LÝ VI PHẠM",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_113,112025,"Điều 113. Thanh tra, kiểm tra hoạt động kinh doanh bảo hiểm 
 1. Việc thanh tra hoạt động kinh doanh bảo hiểm thực hiện theo",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_122,112025,"Điều 122 của Luật kinh doanh bảo hiểm và tuân thủ các quy định pháp luật về thanh tra đối với doanh nghiệp. 
 2. Việc kiểm tra hoạt động kinh doanh bảo hiểm thực hiện theo quy định sau: 
 a) Việc kiểm tra hoạt động kinh doanh bảo hiểm phải được thực hiện đúng chức năng, đúng thẩm quyền và tuân thủ quy định pháp luật, không được tiến hành trùng lặp, không quá một lần về cùng một nội dung trong một năm đối với một doanh nghiệp (trừ trường hợp kiểm tra đột xuất); 
 b) Khi tiến hành kiểm tra phải có quyết định của người có thẩm quyền, khi kết thúc kiểm tra phải có biên bản kết luận kiểm tra. Trưởng đoàn kiểm tra chịu trách nhiệm về nội dung biên bản và kết luận kiểm tra. 
 3. Việc thanh tra, kiểm tra hoạt động kinh doanh bảo hiểm của chi nhánh doanh nghiệp bảo hiểm phi nhân thọ nước ngoài tại Việt Nam thực hiện theo quy định sau: 
 a) Bộ Tài chính Việt Nam thực hiện thanh tra, kiểm tra hoạt động của chi nhánh doanh nghiệp bảo hiểm phi nhân thọ nước ngoài tại Việt Nam theo quy định pháp luật; 
 b) Cơ quan quản lý nhà nước về bảo hiểm nước ngoài nơi doanh nghiệp đóng trụ sở chính thực hiện thanh tra, kiểm tra hoạt động của chi nhánh doanh nghiệp bảo hiểm phi nhân thọ nước ngoài tại Việt Nam như sau: 
 - Trước khi tiến hành thanh tra, kiểm tra, cơ quan quản lý nhà nước về bảo hiểm nước ngoài nơi doanh nghiệp đóng trụ sở chính phải thông báo kế hoạch thanh tra, kiểm tra cho Bộ Tài chính; 
 - Sau khi kết thúc thanh tra, kiểm tra, cơ quan quản lý nhà nước về bảo hiểm nước ngoài nơi doanh nghiệp đóng trụ sở chính phải cung cấp kết quả thanh tra, kiểm tra cho Bộ Tài chính.",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_114,112025,"Điều 114. Xử lý vi phạm 
 Tổ chức, cá nhân có hành vi vi phạm pháp luật về kinh doanh bảo hiểm thì tùy theo tính chất và mức độ vi phạm mà bị xử lý kỷ luật, xử phạt vi phạm hành chính hoặc truy cứu trách nhiệm hình sự theo quy định pháp luật. 
 Chương XI 
 ĐIỀU KHOẢN THI HÀNH",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin""]"
112025_art_115,112025,"Điều 115. Hiệu lực thi hành 
 1. Nghị định này có hiệu lực thi hành từ ngày 01 tháng 7 năm 2016. 
 2. Nghị định số 45/2007/NĐ-CP ngày 27 tháng 3 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều của Luật kinh doanh bảo hiểm; Nghị định số 123/2011/NĐ-CP ngày 28 tháng 12 năm 2011 của Chính phủ quy định chi tiết thi hành một số điều của Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm và sửa đổi, bổ sung một số điều của Nghị định số 45/2007/NĐ-CP ngày 27 tháng 3 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều của Luật kinh doanh bảo hiểm; Nghị định số 68/2014/NĐ-CP ngày 09 tháng 7 năm 2014 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 45/2007/NĐ-CP ngày 27 tháng 3 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều của Luật kinh doanh bảo hiểm và Nghị định số 46/2007/NĐ-CP ngày 27 tháng 3 năm 2007 của Chính phủ quy định chế độ tài chính đối với doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm hết hiệu lực thi hành kể từ ngày Nghị định này có hiệu lực.",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
112025_art_116,112025,"Điều 116. Trách nhiệm thi hành 
 Các Bộ trưởng, Thủ trưởng cơ quan ngang bộ, Thủ trưởng cơ quan thuộc Chính phủ, Chủ tịch Ủy ban nhân dân các tỉnh, thành phố trực thuộc trung ương và các đối tượng áp dụng của Nghị định chịu trách nhiệm thi hành Nghị định này. 
 
 
 
 
 TM. CHÍNH PHỦ 
 THỦ TƯỚNG CHÍNH PHỦ 
 
 
 (Đã ký) 
 
 
 Nguyễn Xuân Phúc",content.csv,"Nghị định số 73/2016/NĐ-CP Quy định chi tiết thi hành Luật kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật kinh doanh bảo hiểm",Nghị định,01/07/2016,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
169221_chunk_1,169221,"NGÂN HÀNG NHÀ NƯỚC 
 
 
 VIỆT NAM 
 
 
 
 
 
 CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM 
 
 
 Độc lập – Tự do – Hạnh phúc 
 
 
 
 
 
 
 Số: 43/2024/TT-NHNN 
 
 
 Hà Nội, ngày 09 tháng 8 năm 2024 
 
 
 
 
 
 THÔNG TƯ 
 Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 10 
 tháng 12 năm 2014 của Thống đốc Ngân hàng Nhà nước Việt Nam hướng dẫn 
 việc tổ chức thực hiện hoạt động quản lý dự trữ ngoại hối nhà nước&nbsp; 
 &nbsp;___________________ 
 Căn cứ&nbsp;Luật Ngân hàng Nhà nước Việt Nam&nbsp;ngày 16 tháng 6 năm 2010; 
 Căn cứ&nbsp;Pháp lệnh Ngoại hối&nbsp;ngày 13 tháng 12 năm 2005;&nbsp;Pháp lệnh sửa đổi, bổ sung một số điều của Pháp lệnh Ngoại hối&nbsp;ngày 18 tháng 3 năm 2013; 
 Căn cứ Nghị định số&nbsp;50/2014/NĐ-CP&nbsp;ngày 20 tháng 5 năm 2014 của Chính phủ về quản lý dự trữ ngoại hối nhà nước; 
 Căn cứ Nghị định số&nbsp;102/2022/NĐ-CP&nbsp;ngày 12 tháng 12 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ngân hàng Nhà nước Việt Nam; 
 Theo đề nghị của Cục trưởng Cục Quản lý dự trữ ngoại hối nhà nước; 
 Thống đốc Ngân hàng Nhà nước Việt Nam ban hành Thông tư sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 10 tháng 12 năm 2014 của Thống đốc Ngân hàng Nhà nước Việt Nam hướng dẫn việc tổ chức thực hiện hoạt động quản lý dự trữ ngoại hối nhà nước.",content.csv,"Thông tư số 43/2024/TT-NHNN sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 10 tháng 12 năm 2014 của Thống đốc Ngân hàng Nhà nước Việt Nam hướng dẫn việc tổ chức thực hiện hoạt đọng quản lý dự trữ ngoại hối nhà nước.",Thông tư,23/09/2024,Còn hiệu lực,"[""Admin"", ""Staff"", ""Guest""]"
169221_art_1,169221,"Điều 1. Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN 
 1. Sửa đổi, bổ sung một số điểm, khoản của",content.csv,"Thông tư số 43/2024/TT-NHNN sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 10 tháng 12 năm 2014 của Thống đốc Ngân hàng Nhà nước Việt Nam hướng dẫn việc tổ chức thực hiện hoạt đọng quản lý dự trữ ngoại hối nhà nước.",Thông tư,23/09/2024,Còn hiệu lực,"[""Admin"", ""Staff"", ""Guest""]"
169221_art_3,169221,"Điều 3 như sau: 
 a) Sửa đổi, bổ sung điểm đ khoản 1 như sau: 
 “đ) Dự kiến về lượng ngoại hối can thiệp ròng trong năm và dự kiến về lượng ngoại hối sử dụng trong năm cho các yêu cầu đột xuất, cấp bách của Nhà nước.” 
 b) Sửa đổi, bổ sung khoản 2 như sau: 
 “2. Muộn nhất cuối quý I hằng năm hoặc sau khi có đủ cơ sở theo quy định tại khoản 1 Điều này, Cục Quản lý dự trữ ngoại hối nhà nước chủ trì, phối hợp với Vụ Chính sách tiền tệ, Vụ Quản lý ngoại hối và Vụ Dự báo, thống kê xác định mức dự trữ ngoại hối nhà nước trong năm trình Thống đốc phê duyệt để báo cáo Thủ tướng Chính phủ.” 
 c) Sửa đổi, bổ sung điểm c khoản 3 như sau: 
 “c) Tình hình can thiệp và xu hướng can thiệp ròng trên thị trường trong nước, thị trường vàng trong nước.” 
 2. Sửa đổi, bổ sung điểm a khoản 1, khoản 2 và bổ sung khoản 6a vào",content.csv,"Thông tư số 43/2024/TT-NHNN sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 10 tháng 12 năm 2014 của Thống đốc Ngân hàng Nhà nước Việt Nam hướng dẫn việc tổ chức thực hiện hoạt đọng quản lý dự trữ ngoại hối nhà nước.",Thông tư,23/09/2024,Còn hiệu lực,"[""Admin"", ""Staff""]"
